Gene,CYP4Z2P,TCN1,DHRS2,COL9A1,HEPHL1,MYOSLID,MYBPHL,EPGN,LINC00941,FAM83A-AS1,MUC4,KRT13,DMBT1,NCAN,TSPAN1,ZP2,FAM83A,MLC1,CCDC60,BMP1,KCNJ15,ADGRF4,CYP4Z1,PADI1,CLCA2,STON2,SYTL5,AC244153.1,CAPNS2,KRT6C,MUCL1,COL5A3,TFF1,AC008147.2,BPIFB1,AL358334.2,AC011294.1,ADRA1D,LIMA1,HTRA1,LINC01605,LINC02568,CFI,LRRC31,CADPS,PTHLH,GPR1,CERCAM,ANKS4B,MUC6,NRP1,ADGRL3,THY1,AC004870.2,ADAMTS14,COL5A1,COL4A6,LRRC17,BBOX1-AS1,CHL1,SMIM3,ADAMTS12,SPTSSB,CASC18,AC113346.1,SOX8,PLPPR3,GUCY1A2,COL1A1,AKAP1,PCDH7,PCDHB12,MAB21L3,C2CD4A,COL7A1,GALNT10,ITGA3,EPHA8,Z99289.1,AC021087.4,P4HA3,MAST4,PLXDC1,LINC01828,RASGRF2,AL356515.1,HTR7,ZNF385C,MMP2,CYP3A5,PHYHIP,SMIM31,IYD,HOXB-AS3,SLC5A5,AC009041.2,EXTL1,C1QTNF6,CREG2,PLAC9,PRSS3,COL1A2,AC009078.3,SEMA3F,CCDC190,AP000844.2,AGR2,CTSK,POU3F1,MSC,AL035665.1,LINC01116,AC110995.1,PCDHGC5,ARHGAP23,ECM1,SLC45A2,F3,LINC02532,AC005077.4,AKR1B10,SRPX,GTF2IP7,ANKRD36C,AP001528.2,HOXA-AS2,MEG3,FRMD7,DHRS9,LRP1,VCAN,SPAAR,RFX8,LINC01179,HOXD11
92b5de82-0221-4df1-8094-80f40c0bb4fa,0.0844,0.2897,0.0299,0.0263,0.0697,0.4906,0.0682,0.3407,0.0,0.1541,0.1198,0.0309,0.0304,0.0022,5.4443,0.0043,1.0225,0.0784,0.0,17.4586,1.5432,0.9015,1.1712,0.0061,10.2277,1.1779,0.0529,0.1321,0.5373,1.0381,1.2114,14.1664,2.0408,0.1049,0.845,0.0318,0.8162,0.2744,24.4469,159.7646,1.4376,0.3758,1.2481,0.048,0.1594,1.8397,0.8249,20.0366,0.0,0.2557,25.6357,0.0835,24.2361,0.0094,2.714,96.5405,1.7711,2.1681,0.3124,1.698,12.0733,14.2028,0.7123,0.0422,0.6266,0.1274,0.0331,1.3317,1211.6488,13.0889,4.2221,0.5453,0.0414,0.0957,2.7046,7.4702,11.3626,0.011,0.2185,0.0,3.8122,2.7082,3.334,0.0182,2.1422,0.1083,0.1942,0.6285,210.4957,0.4152,0.5452,0.0,0.0202,0.0783,0.0163,0.0,0.5477,10.9752,0.0849,3.7586,0.0631,799.1151,0.1651,11.9429,0.0208,0.0589,2.1308,44.5466,0.3538,6.7235,0.0898,2.2275,1.145,0.2356,5.5103,18.2286,0.0279,15.7286,0.0161,0.1544,0.4987,22.5055,0.1397,0.423,1.024,0.5905,1.055,0.0721,0.5635,41.5513,56.1247,1.0948,0.6334,0.0,0.0212
9416ff9b-6f29-4554-b04d-b537a3ae3969,13.2237,0.4088,0.0139,0.0,0.0386,0.0377,0.0085,2.7109,0.0,0.6034,0.0121,2.7107,0.2903,0.0022,18.1165,0.091,6.4418,0.0117,0.0044,8.1664,0.2849,0.0485,141.8342,0.0763,30.8164,0.9782,0.2637,0.2516,0.283,0.0513,438.5895,3.2653,11.8546,0.0222,0.3125,0.0159,0.075,0.0697,11.5578,68.8931,0.2555,0.4621,0.181,18.2763,0.0041,0.7598,0.1952,16.905,0.0554,0.5228,6.1692,0.0983,12.1223,0.15,0.5696,39.2129,0.1966,0.5449,0.1225,0.2724,5.6059,3.1576,182.7635,0.0,0.3648,0.0636,0.066,0.5182,383.0971,20.4022,4.736,0.2702,0.0092,0.0174,0.72,8.2256,5.1539,0.0028,0.0694,0.0,1.413,1.4532,1.7888,0.0,0.7564,0.2162,0.1077,0.5323,77.448,0.5926,0.2511,0.0375,0.0072,0.0235,0.1341,0.0,0.7441,4.3982,0.0127,2.8101,0.0105,245.3922,0.0439,22.0948,0.0069,15.8071,142.0083,25.5424,0.1261,3.0222,0.1523,1.1677,0.6374,0.0119,2.8004,8.9419,0.0186,4.8037,0.0375,1.2024,0.0084,7.2254,0.2382,0.6175,1.7583,0.0688,0.2717,0.018,0.4626,15.2533,21.589,0.1907,0.1099,0.0,0.0071
959ff069-8a49-4c9b-85c2-5291cac0acff,20.3283,28.8404,0.3025,0.1194,0.009,0.1751,0.0198,0.0685,0.0,0.0756,0.043,0.0418,0.0352,0.0126,29.4885,0.0856,0.52,0.5322,0.0253,3.4161,0.2706,0.0103,45.4044,0.0,114.2251,1.1636,0.6022,0.6963,0.1039,0.0536,96.7472,4.4201,110.3958,0.3725,3.2398,0.0111,0.0187,0.2777,34.1891,74.3817,0.3312,11.1539,1.3976,0.317,0.0415,1.9397,0.0675,7.5099,0.004,29.0145,17.4335,1.1181,14.63,0.0654,0.1811,17.971,0.7771,5.6809,0.0388,1.2619,5.8622,1.1111,5.4115,0.0218,0.0,0.5521,0.0575,4.949,222.1902,16.3522,1.6488,0.9285,0.1708,0.1766,0.7598,16.0179,8.5538,0.016,0.288,0.0,1.6902,5.1508,1.878,0.0063,3.0785,0.0838,0.1802,0.2575,53.2723,1.1012,1.4547,7.0776,0.6978,1.5355,0.0756,0.0,0.199,1.8344,0.0172,17.0163,0.0,172.7739,0.2894,27.7746,0.0524,7.7855,1328.0208,16.3622,0.2345,2.5335,0.1146,2.6406,0.4968,0.1314,5.9649,71.2764,0.0054,16.2425,0.1421,4.8189,9.5383,15.7712,1.4383,0.5271,6.8742,0.4832,1.3509,0.0418,0.3754,14.3744,16.8396,0.6648,0.4099,0.0,0.0575
95c53f69-0f05-4348-822a-571f3d757001,0.0796,5.7571,0.0211,0.0229,0.1287,0.1452,0.0,0.1205,0.0,0.0503,0.0825,0.0164,0.268,2.5142,0.2349,0.0,0.5941,0.0083,0.0,7.9957,0.2491,0.0,0.1624,0.0097,0.5162,0.0753,0.0231,0.4715,0.1584,0.3163,0.3765,10.7618,0.0323,0.0169,0.0369,0.0304,0.0,0.1112,8.0286,107.8613,0.5225,0.0071,0.3001,0.0305,0.0954,2.0878,0.4545,14.977,0.0,0.0075,6.5977,0.0716,20.5478,0.0,1.0686,54.4625,0.0326,0.2194,0.1421,0.0218,7.455,4.8944,2.0341,0.0498,2.0503,5.0343,2.6847,0.4048,1060.5966,49.2533,0.8024,0.2134,0.0195,0.0138,1.3762,4.8047,0.9232,0.0029,0.0422,0.0,1.1081,0.6156,1.7149,0.0,0.9774,0.3832,0.0183,3.2584,127.4784,0.5265,0.0931,0.005,0.0875,0.2494,0.2074,0.0,0.3747,5.5386,0.0406,1.0517,0.067,631.4455,0.0584,13.3167,0.0037,0.0625,0.0115,34.3394,0.0644,4.1847,0.0667,1.5485,0.4794,0.0633,2.0175,18.2039,0.0099,1.4438,0.0297,0.0546,0.0269,6.1229,0.0247,0.2374,0.093,0.1493,0.3143,0.1195,0.0679,10.4232,14.5568,0.7508,0.3702,0.0,0.015
96312510-c126-485d-8109-ed81844a1dc3,0.0091,259.6329,0.1251,15.8569,0.3292,0.0684,0.0165,0.4127,0.0,0.4068,0.0007,0.0,0.0263,0.0105,3.2454,0.0,4.7718,2.3542,0.0,9.4184,0.3025,0.0,0.2702,0.0,0.0855,1.6039,0.0601,0.0696,0.1443,0.005,0.0146,8.0787,0.2355,0.04,7.6342,0.5255,0.0,0.0048,16.3495,38.344,0.9232,0.7784,0.8023,0.0185,0.0375,0.3744,0.1789,10.0218,0.0067,5.5002,3.8872,4.5316,9.4427,0.0,0.9837,41.719,0.025,0.5175,0.1079,0.6305,5.7787,4.4851,9.867,0.0181,0.1009,0.1458,0.0053,0.3616,482.7337,34.0077,0.6622,1.1027,0.7518,0.2775,0.526,3.8711,2.1398,0.0027,0.2016,0.0,1.405,1.9909,1.0486,0.0053,0.541,0.0,0.0417,0.17,51.3416,0.1549,0.0848,0.8991,0.0741,0.0,0.0,0.0,0.2902,3.6477,0.0328,0.4673,0.4879,283.4198,0.078,8.7674,0.0,0.0,245.4782,11.9438,0.0342,9.5837,0.0521,0.4701,0.2936,0.1009,1.1294,9.1826,0.0225,1.9173,0.0021,0.3772,0.0408,12.5315,0.1576,1.6827,0.1694,0.0907,0.2807,0.0,0.1429,14.5727,56.7823,0.0649,0.1553,0.0067,0.0137
972447aa-4332-47e7-bddd-2eb699dbb664,0.0,0.0344,0.0114,0.2585,0.0771,0.0488,0.0489,0.0365,0.0,0.0068,0.027,0.0177,0.0018,2.9886,1.722,0.005,0.0491,0.3966,0.015,5.0463,0.1698,0.0508,0.0382,0.0035,1.4031,0.9941,0.0214,0.1518,0.0,0.1299,0.0043,2.9449,0.035,0.0438,0.4169,0.0913,0.0,0.0745,16.2957,41.5954,0.181,0.0,0.4027,0.011,0.007,0.3135,0.9114,9.4241,0.004,0.0429,9.1046,0.1452,11.2952,0.0,0.857,37.4006,0.0668,1.4863,0.141,1.8377,4.8165,2.9402,0.1471,0.0054,0.0,2.3384,1.7416,0.8723,471.741,27.7226,0.6762,0.3377,0.0264,0.04,0.6206,5.5748,8.8769,0.0032,0.0685,0.0,1.053,1.8059,2.1657,0.0042,1.2737,0.0,0.2529,0.8646,41.5932,0.3315,0.1796,0.0,0.0066,0.063,0.0842,0.0,10.9605,3.8807,0.0927,3.1523,0.5438,279.6751,0.1138,5.3272,0.008,0.0,0.0062,8.7006,0.1336,5.5172,0.0103,0.9396,0.9666,0.0651,2.8281,11.4491,0.0214,3.4368,0.2656,0.0443,0.0291,10.7635,0.0268,0.8998,0.7738,0.2949,0.5672,0.0207,0.6245,21.3731,17.8791,0.8367,0.2162,0.0,0.0244
97943d87-fed7-4f14-a0a7-c5bfee64c392,0.009,0.0479,0.0286,0.0115,0.0272,0.1493,0.0245,0.0087,0.0,0.1251,0.0041,0.0,0.0015,0.1641,10.8663,0.0,1.1398,0.0113,0.0084,7.3554,0.4085,0.0339,0.0128,0.0,0.7176,0.2116,0.006,0.0115,0.0429,0.0099,0.0905,2.1886,0.0292,0.0091,0.0381,0.0,0.0051,0.0287,2.8893,10.0087,0.0755,0.0,0.4894,0.0092,0.0098,0.3292,0.1166,2.341,0.0066,0.0034,7.7531,0.0637,3.0075,0.0,0.3357,8.1347,0.048,0.061,0.0321,0.1733,3.2451,0.9127,0.1074,0.009,0.1502,0.5594,0.0264,0.0635,74.8668,8.7357,0.2065,0.0927,0.0044,0.0167,1.2838,2.8726,17.173,0.0,0.019,0.0,0.5043,0.4936,0.3727,0.0052,0.2553,0.1385,0.1821,0.376,24.2533,0.9676,0.0475,0.0045,0.0042,0.0075,0.0039,0.0,0.0063,1.1587,0.2219,0.1623,0.0605,53.7993,0.0176,3.3977,0.0067,0.1129,0.1716,7.2868,0.1018,1.8908,0.0431,0.2096,0.2614,0.0944,2.2571,3.3233,0.0,11.6473,0.0186,0.0493,0.0,4.2817,0.0391,0.2296,0.0487,0.0318,0.047,0.0346,0.1495,8.1112,7.3423,1.9165,0.1056,0.0,0.0475
9848307d-1bd5-40c1-b655-a33297aaf74f,0.1238,0.0,0.0335,0.0,0.3963,0.0283,0.0307,0.0382,0.0,0.0071,0.0719,0.0185,0.0096,0.0,1.8213,0.0,0.1167,0.0141,0.0,2.9293,0.2435,0.1326,0.567,0.0,0.1714,0.3062,0.0,0.0576,0.0179,0.0925,0.0091,0.6974,0.0,0.0382,0.0,0.0038,0.0,0.006,11.4258,13.0456,0.0473,0.0081,0.0443,0.0288,0.0245,9.3652,0.1206,3.3929,0.0,0.0085,4.1944,0.0039,3.5997,0.0,0.1971,6.5641,0.1395,0.2418,0.067,0.0292,2.5117,0.9569,0.2353,0.0056,0.0,0.3299,0.0,0.1412,109.9548,28.0765,0.2614,0.065,0.0221,0.0209,0.2274,4.1743,1.4606,0.0827,0.0596,0.0,0.2569,0.9658,0.5947,0.0,0.5657,0.0,0.0829,0.6816,28.9009,0.4782,0.0137,0.0,0.1094,0.0188,0.0195,0.0,0.0554,1.3519,0.0408,0.2321,0.3534,72.5413,0.0176,6.3431,0.0042,0.0,0.1822,8.4935,0.2305,1.1661,0.0431,0.2792,0.1963,0.0179,2.3506,5.1388,0.0391,9.3979,0.0955,0.1029,0.0913,1.2672,0.0559,0.3755,0.0609,0.0066,0.0898,0.0,0.5084,10.8825,7.852,0.0744,0.0881,0.0,0.034
98e0b4de-52fc-4945-9bf5-11e29368f939,0.1491,0.1235,0.0387,0.0127,0.1503,0.0666,0.015,0.0722,0.0,0.1361,0.0076,0.2453,0.2936,0.0,3.5064,0.0537,3.314,3.4216,0.0,13.8527,0.1868,0.1951,0.5523,0.0,1.1353,0.3998,0.0275,0.2333,0.0791,0.4266,1.3996,6.7852,0.0,0.0168,0.0263,0.0393,0.0853,0.0441,8.551,52.6375,0.1913,0.1185,0.2877,0.0085,0.0722,0.443,0.3455,9.0636,0.0122,0.1317,10.0378,0.4994,14.2148,0.0,0.5991,24.5615,0.4448,0.6179,0.1971,0.0996,4.755,3.1054,1.1448,0.0,0.2766,0.1125,0.0,0.2646,421.795,14.3777,0.6482,0.082,0.0,0.2228,0.2821,3.0435,3.1617,0.0,0.0175,0.0,0.9618,1.4067,1.8159,0.0032,0.7701,0.3189,0.2058,0.4175,72.5475,0.3343,0.1481,0.0,0.0,0.0,0.0072,0.0,0.0991,4.2492,0.0187,1.4513,0.3343,275.3031,0.0,23.2467,0.0,0.0,4.4333,21.1394,0.4106,4.1584,0.0317,0.971,1.0042,0.0158,2.0111,8.8377,0.0,2.2467,0.0266,0.0303,0.3135,7.0726,0.0103,0.2716,0.1303,0.0439,0.1402,0.0557,0.3317,10.0552,11.8211,0.6566,0.1378,0.0245,0.0
98e709e7-e195-4b37-9537-f6081affb609,1.1723,0.7771,0.2074,0.0033,0.3153,0.1179,0.6035,0.0631,0.0,0.0823,0.0762,27.8386,0.1377,0.018,6.3498,0.0,2.5273,0.0,0.0121,14.5352,0.4488,0.5402,24.2806,0.2335,2.2534,0.3837,0.1555,0.934,1.7,3.0051,1.2003,9.792,0.8038,0.0088,84.729,0.0132,0.2237,0.1871,6.6823,75.608,0.8206,0.5313,2.3099,0.0266,0.0241,0.7336,0.3893,18.482,0.0144,0.0049,2.4045,0.0714,16.9775,2.5578,1.6492,34.2136,0.1121,0.508,0.0775,0.0463,8.9157,1.8008,6.8863,0.0651,5.0042,0.0512,0.0459,0.0906,669.2132,9.7992,0.9125,0.0645,0.0511,0.2417,2.2693,6.9528,3.7289,0.0766,0.0138,0.0,1.1738,1.3432,1.1088,0.0151,0.8717,0.3511,0.0659,1.7659,79.9589,0.3859,0.1165,0.1174,0.0803,0.0218,0.0679,0.0,0.1008,4.3441,0.0826,1.6618,0.1169,298.5995,0.0051,14.6341,0.0,0.0,71.6613,16.0638,0.1615,4.2949,0.0125,1.5567,0.5626,0.0124,4.0135,11.479,0.0323,15.8959,0.1448,0.1965,1.2562,5.9396,0.0323,0.267,0.0897,2.7211,0.3863,0.0063,0.2609,6.9063,4.4599,0.208,0.1721,0.0096,0.0098
9938ce5c-e74e-446e-a932-f096f85cc3b1,0.0838,1.3388,0.1798,0.1615,0.2407,0.206,0.0423,0.1849,0.0,0.0647,0.121,0.0204,0.7569,9.454,2.5985,0.0172,0.5981,0.1674,0.0173,8.5396,0.2186,0.0307,2.8601,0.0061,16.793,1.1596,0.1204,0.3099,0.2222,0.102,0.5357,5.5966,0.1209,0.0473,1.865,0.0189,0.0053,0.1089,12.4876,84.2541,0.1955,0.2265,1.2053,0.0571,0.0385,1.2888,0.3779,6.3292,0.0034,0.2909,14.2931,0.319,18.8831,0.0093,0.9033,23.0368,0.4519,1.8469,0.0886,0.7009,8.0603,3.4861,0.6951,0.0652,0.0518,1.6273,0.0547,0.9925,289.2315,38.4336,0.9679,0.3378,0.064,0.4663,1.2214,4.4289,8.3437,0.0027,0.138,0.0,2.263,2.2838,4.8411,0.0,1.4873,0.2151,0.1328,0.4636,68.9685,0.4182,0.5184,0.0187,0.0273,0.0622,0.0728,0.0,0.6223,3.5335,0.0527,2.2793,0.7098,254.9096,0.1311,12.1013,0.0,0.0,1.0441,17.4711,0.1555,2.3232,0.1248,1.3574,0.3325,0.145,4.6835,7.6812,0.0508,11.824,0.3649,0.2086,0.1678,6.5805,0.208,0.4927,0.76,0.2438,0.556,0.0805,0.1944,19.0487,24.7433,1.2353,0.2825,0.0,0.0211
99e32c59-aa73-43fa-88c9-399ddadb2c72,0.0819,0.8099,0.1167,0.0537,0.0676,0.1,0.0531,0.051,0.0,0.037,0.024,0.0192,0.0279,0.135,1.0961,0.0,0.2515,0.0293,0.0,9.8487,0.197,0.0165,0.3486,0.0419,0.0848,0.3732,0.0155,0.0749,0.0,1.4421,1.0354,12.4571,1.2536,0.0079,0.1054,0.004,0.0201,0.0498,7.8167,60.0979,0.1842,0.0586,0.4371,0.0,0.0089,0.6806,0.211,14.6365,0.0043,0.0177,5.9012,0.1109,13.1289,0.0,1.5144,43.3967,0.2014,0.9652,0.1252,0.1374,13.9963,2.7611,0.2046,0.0175,0.1954,1.5721,0.0275,0.18,740.1696,22.3192,0.7461,0.1061,0.0,0.0326,2.1203,5.6411,4.9899,0.0,0.0124,0.0,1.4427,0.8597,1.4197,0.0045,0.5116,0.0,0.0754,0.2517,75.9981,0.2113,0.3661,0.0117,0.0108,0.0,0.0254,0.0,0.679,4.8974,0.0185,1.869,0.3804,391.4878,0.0961,7.18,0.0,0.0,1.278,14.6363,0.0441,1.8133,0.0,0.9758,3.1279,0.0446,2.1188,9.8511,0.0116,12.2267,0.0188,0.1016,0.0,5.8694,0.029,0.1787,0.2128,0.8121,0.3646,0.0,0.0847,10.813,15.7446,0.3156,0.4179,0.0,0.0
9d166970-07c8-4ca3-9cfa-ed0049df9ecc,2.0601,0.268,3.6921,0.0153,0.0297,0.0663,0.0218,0.174,0.0,0.0076,0.01,0.0263,0.0122,0.0028,7.3489,0.0111,0.1485,0.2304,0.2509,2.8518,0.3609,0.1863,28.7263,0.0039,0.1738,1.1001,1.7432,0.2607,0.0572,0.0,15.2066,3.2196,504.67,0.1584,5.0594,0.0041,0.0069,0.0765,38.1519,51.4216,1.0563,9.7884,0.7185,0.8513,0.0535,0.6633,0.1148,16.2303,0.0,0.7576,8.6711,0.3092,10.4935,0.0,0.5261,14.7371,0.1443,1.8754,0.0285,1.0246,9.9879,1.7376,2.0596,0.012,0.0,0.1756,7.8487,1.0165,186.3956,29.4154,2.4298,0.6026,0.0,0.6667,0.5204,13.4502,14.8653,0.0423,0.0507,0.0,2.0435,7.6923,2.2376,0.0,1.1589,0.0,0.1158,0.6812,63.9707,0.4504,1.0079,0.186,0.1127,1.2706,0.0208,0.0,0.1812,2.5827,0.0461,4.0594,0.0134,177.2724,0.0937,19.1991,0.0044,0.1128,277.8215,16.1464,0.1033,2.1467,0.0,5.5546,0.5073,0.0762,5.3605,7.2343,0.0119,1.9431,0.0027,0.7667,0.2915,10.4511,0.5205,0.4219,0.5832,0.1057,0.7936,0.0058,0.4798,18.868,27.2046,0.4353,0.1759,0.0,0.0271
9d95a65b-e41d-4f93-92d4-99dce29ff40d,0.0625,0.2885,0.1437,0.0133,0.2349,0.0105,0.0378,5.1357,0.0,0.3292,0.114,0.7884,0.1385,0.0048,0.6039,0.0,8.4968,0.0087,0.0,9.4626,0.1352,0.0883,0.436,0.0204,1.4656,1.6724,0.1001,0.1067,0.0,0.0913,0.1886,4.1467,14.8165,0.0247,3.4114,0.0671,0.0119,0.0277,14.5934,31.5332,0.0219,0.1491,0.7169,0.0107,0.0113,0.2933,0.1116,5.6146,0.0038,0.0434,4.6815,0.1546,9.9304,0.0313,0.3977,13.2951,0.303,0.7124,0.0248,0.2206,6.4425,1.2753,0.1378,0.0156,0.0,0.35,0.3305,0.2552,190.1609,26.6758,0.4647,0.1761,0.0409,0.0725,0.439,3.2982,13.035,0.0184,0.0551,0.0,1.2347,2.2421,1.0988,0.004,0.5793,0.2005,0.024,0.8005,34.6832,0.4916,4.3481,0.0,0.2104,0.0087,0.0497,0.0,1.4877,1.9942,0.0377,3.0736,0.0234,115.0819,0.1223,11.9392,0.0,0.0327,9.6523,5.6646,0.0449,0.8585,0.1895,0.6811,0.1557,0.0629,4.857,4.9385,0.0155,7.4219,0.0239,0.1333,0.0563,4.5817,0.0582,0.2116,0.2356,0.4106,0.0917,0.01,0.0621,11.7776,14.7484,2.6897,0.0714,0.0,0.0079
9f6be944-83de-42ab-8738-f0022f475e61,0.0206,3.3543,0.0263,0.793,0.2698,0.0363,0.1125,0.065,0.0,0.0131,0.1938,0.1756,0.007,0.0548,2.8469,0.0048,0.1802,1.9126,0.0048,3.8539,2.5187,0.0097,0.0952,0.0202,0.0112,0.9418,0.0445,0.0793,0.0657,0.2942,0.0208,3.1568,0.2012,0.035,0.0821,0.0245,0.0118,0.0439,9.7094,74.2932,0.0217,0.1256,0.1151,0.0,0.0067,0.2326,2.0781,10.9124,0.0267,0.0352,6.1322,0.046,8.7504,0.0,0.7706,36.7344,0.0977,5.672,0.0737,0.0931,3.9945,1.4753,1.0748,0.1497,0.0,8.1597,1.6563,0.2175,794.6177,61.096,0.8687,0.2852,0.0405,0.0575,0.7808,5.7619,6.8312,0.0273,0.0437,0.0,1.137,1.1129,0.7575,0.008,0.812,0.0398,0.1283,4.4685,136.7996,0.2689,0.0965,0.0103,0.0382,0.2156,0.0583,0.0,10.1406,3.533,0.0514,0.7184,0.5094,474.768,0.0525,4.5258,0.0076,0.0,1.6413,23.1932,0.1502,1.4678,0.0099,0.9932,1.1318,0.1346,2.5459,11.4003,0.0307,4.6529,0.1266,0.0472,0.1023,26.368,0.0128,0.4791,0.1472,0.4283,0.1534,0.0694,0.1276,23.5574,10.2308,1.0062,0.3183,0.0,0.0468
a1da9db1-db11-4f4d-a249-c738db81b87e,0.0,0.2102,0.2467,0.0028,1.7579,0.0606,0.0199,0.1646,0.0,0.1178,0.0367,0.2105,0.0448,0.0127,6.7919,0.0101,1.2145,0.0642,0.0,4.6794,0.1897,0.0465,0.3189,0.025,0.0398,4.0112,0.2798,0.0,0.4187,0.7689,0.0044,2.0038,0.0,0.026,1.8707,0.4199,0.0063,0.0933,10.6086,24.9811,0.3452,0.0784,1.5486,0.028,0.0048,0.6482,2.0025,6.1199,0.0284,0.027,9.9724,0.3142,8.9253,0.0769,0.5759,22.7749,0.0717,0.3717,0.0391,0.1558,3.4759,1.9567,1.9503,0.1699,0.3051,0.0509,0.6377,0.5081,189.7581,13.8747,0.6478,0.33,0.0484,9.8585,1.7166,3.5795,3.9867,0.0516,0.058,0.0,0.9438,4.2873,0.8668,0.0021,0.4573,0.1266,0.0959,0.6503,59.8231,0.3604,0.606,0.0,0.1082,3.049,0.138,0.0,0.2661,3.7218,0.2233,1.4408,0.086,99.3045,0.2831,9.7559,0.0,0.0344,1.1153,6.1502,0.0591,1.2103,0.0525,0.5767,0.0728,0.2021,3.4793,6.7612,0.0326,0.88,0.0289,0.1904,1.0768,24.2855,0.0953,0.7538,0.1078,1.4835,0.2987,0.6318,0.3223,21.0835,21.0955,0.4587,0.3219,0.0081,0.2069
a482fc4c-ff1d-46a0-a968-7df06422cc4b,0.2264,2.9058,0.1322,0.0809,0.3798,0.1708,0.0,0.0,0.0,0.0286,0.1514,0.031,0.0116,0.0105,2.1978,0.0,0.3779,3.8245,0.0105,10.0064,0.6051,0.1813,0.6184,0.0111,0.312,1.3775,0.0525,0.1159,0.0901,0.4652,0.5465,5.7033,2.0218,0.1036,14.2286,0.0077,0.1166,0.0722,28.7419,267.8294,1.2952,0.4617,0.3561,0.0521,0.0913,4.0049,2.2144,29.2136,0.0,0.1693,8.7729,0.0789,34.9631,0.0227,0.6694,108.4154,0.7209,16.5887,0.404,0.3433,7.3332,7.9347,0.2946,0.0453,0.0,1.0358,5.155,0.4425,2162.1096,22.2786,3.6455,0.5787,0.2444,0.462,3.1218,8.8395,9.1351,0.1531,0.0479,0.0,10.1534,1.9509,3.2283,0.0132,3.3952,0.0,0.3855,1.0612,219.1346,0.444,0.7637,0.0454,0.0838,0.2364,0.3784,0.0,0.3783,18.9237,0.0102,8.6345,0.1269,1251.5811,0.0664,8.7955,0.1299,0.0,1.8452,39.4152,0.366,5.923,0.0,5.1127,0.893,0.0144,4.5729,14.2479,0.0224,24.2083,0.0143,0.6882,0.5508,9.4388,0.1757,1.6537,0.7738,0.3297,1.7148,0.0435,0.1109,25.0073,35.3828,0.3428,0.4044,0.0,0.0513
a4c59287-1ad5-46a5-8040-e591e6ce064f,0.1152,0.2352,0.0571,0.2989,0.4621,0.0531,0.0436,0.3069,0.0,0.0243,0.0088,0.0,0.0,0.1042,0.2977,0.0,0.0923,0.012,0.0045,2.9499,0.2878,0.0543,1.1921,0.0,0.0696,0.1689,0.0095,0.3196,0.2445,0.8838,2.8316,2.8066,0.2494,0.0228,0.0102,0.0,0.0,0.0817,5.7965,90.9221,0.3024,0.0275,0.2045,0.2111,0.0241,0.2793,0.2328,8.4561,0.0035,0.0327,4.0993,0.0482,10.6447,0.0,0.5484,19.9778,0.1074,2.1162,0.0457,0.2112,5.7376,2.5186,1.6958,0.0144,0.0534,0.4084,0.0226,0.1458,277.7592,45.5088,0.8128,0.099,0.0,0.0089,0.5224,4.4182,3.576,0.0,0.0305,0.0,1.9608,0.5749,1.4685,0.0056,0.6257,0.0739,0.0928,0.6138,66.2595,0.261,0.1483,0.0,0.0074,0.0561,0.0125,0.0,2.4317,2.4758,0.013,2.066,0.2261,203.7445,0.0451,8.3598,0.0,0.0,0.8158,15.3854,0.2276,2.1707,0.0368,1.0823,0.3269,0.0458,1.403,9.1949,0.0048,6.0861,0.0385,0.0132,0.0346,11.8968,0.006,0.2755,0.406,0.3813,0.2424,0.0,0.5768,8.2117,9.8773,5.2332,0.2819,0.0709,0.029
a5b44d66-c162-46b5-9df2-86305f0385c5,0.0102,0.0218,4.7761,0.9059,0.0084,0.0617,0.0372,0.0743,0.0,0.0129,5.1119,2.2336,0.0035,0.5197,1.1106,0.0,0.1812,0.1284,0.0381,2.2624,0.0379,0.0096,0.2613,0.02,0.2041,2.7142,0.234,0.0393,0.2117,0.0168,2.182,4.4227,0.6978,0.0347,0.1572,0.0104,0.0,0.0272,12.8622,26.673,0.29,0.0,0.0369,0.0105,0.3735,0.3361,0.0865,4.8837,0.0,3.7257,2.869,1.5716,5.2622,0.0,1.4568,16.9254,0.0229,0.5147,0.1217,0.2628,3.4245,2.2637,1.4231,0.0307,0.057,3.1416,0.7456,1.939,156.0348,25.9459,0.2336,1.3205,0.8184,0.9444,1.6332,2.4033,8.2708,1.7269,0.1192,0.0,0.3032,0.9837,0.6536,0.002,0.8106,0.0,0.1318,3.7521,12.975,0.2032,0.104,0.0154,0.0016,0.0,0.0133,0.0,0.1656,1.5996,0.5072,0.8438,0.7113,104.3613,0.028,9.6172,0.0,0.0,0.2011,3.623,16.4309,0.5725,0.0,8.8585,0.0425,0.0553,3.8099,3.5372,0.0609,1.5125,0.0047,0.9776,0.6915,1.6949,0.3112,0.593,0.0704,1.0174,0.0239,0.0098,0.0392,6.1062,6.803,0.0732,0.1102,0.0,1.2362
