Gene,CYP4Z2P,TCN1,DHRS2,COL9A1,HEPHL1,MYOSLID,MYBPHL,EPGN,LINC00941,FAM83A-AS1,MUC4,KRT13,C8orf46,DMBT1,NCAN,TSPAN1,ZP2,FAM83A,MLC1,CCDC60,BMP1,KCNJ15,ADGRF4,CYP4Z1,PADI1,CLCA2,STON2,SYTL5,AC244153.1,CAPNS2,KRT6C,MUCL1,COL5A3,TFF1,AC008147.2,BPIFB1,AL358334.2,AC011294.1,ADRA1D,LIMA1,HTRA1,LINC01605,FAM212A,LINC02568,CFI,LRRC31,CADPS,PTHLH,C9orf84,GPR1,CERCAM,ANKS4B,AL590644.1,MUC6,NRP1,ADGRL3,THY1,AC004870.2,ADAMTS14,COL5A1,COL4A6,LRRC17,BBOX1-AS1,CHL1,SMIM3,ADAMTS12,SPTSSB,CASC18,AC113346.1,SOX8,PLPPR3,GUCY1A2,COL1A1,AKAP1,PCDH7,PCDHB12,MAB21L3,C2CD4A,COL7A1,GALNT10,FAM198A,ITGA3,EPHA8,Z99289.1,AC021087.4,P4HA3,MAST4,PLXDC1,LINC01828,RASGRF2,AL356515.1,HTR7,ZNF385C,MMP2,CYP3A5,PHYHIP,SMIM31,IYD,HOXB-AS3,SLC5A5,AC009041.2,EXTL1,C1QTNF6,CREG2,PLAC9,PRSS3,FAM19A3,COL1A2,AC009078.3,SEMA3F,CCDC190,AP000844.2,AGR2,CTSK,POU3F1,MSC,AL035665.1,LINC01116,AC110995.1,PCDHGC5,ARHGAP23,ECM1,SLC45A2,F3,LINC02532,AC005077.4,AKR1B10,SRPX,GTF2IP7,ANKRD36C,AP001528.2,HOXA-AS2,MEG3,FRMD7,DHRS9,LRP1,VCAN,SPAAR,RFX8,LINC01179,HOXD11,M
3b7b9c1e-a84c-47ed-983c-9e4b00cbf01a,622.9538,29.1118,0.0437,0.0087,69.0605,0.7416,10.1544,12.2734,0.0,47.963,0.5812,0.3574,,4.202,0.0079,20.1359,0.0317,67.6354,0.1147,0.9735,40.1292,6.4316,4.7341,889.5352,7.5206,153.1783,9.3701,7.3887,1.4927,2.0737,27.489,4.9395,26.9709,6.2363,7.5099,17.4092,1.4296,0.4908,0.2553,42.1529,199.2409,4.1399,,0.0981,6.2826,0.4208,0.6762,2.5585,,1.624,25.5006,0.0253,,0.8831,56.1072,4.5505,38.7898,2.3359,22.0302,281.447,1.5111,5.0197,5.3852,0.7309,13.2445,39.5937,3.3503,1.1318,2.8636,0.1348,0.0403,12.2174,2184.8858,23.0857,19.2385,5.0619,5.1828,39.5379,11.442,27.0453,,25.0418,0.0403,9.4766,0.0,6.0695,28.6999,15.0843,0.9967,13.325,7.9215,1.4518,0.3162,289.0157,4.4593,0.2369,0.4809,1.8189,12.2297,0.4615,0.0,0.7479,17.7853,0.4735,9.4999,0.7305,,1288.5308,4.9638,20.9124,0.0254,18.8374,67.1198,63.7347,0.6098,5.0304,4.0707,8.5046,1.5093,3.5974,10.7478,19.5842,2.601,125.6032,0.2948,1.2071,45.0867,10.2025,3.2568,41.5239,6.2396,9.6647,15.3702,0.2635,6.6625,114.2713,182.8773,0.623,4.9168,2.7357,0.5179,
3e9f93c0-aa79-4b4c-bd6c-b3325912362a,0.0,766.3789,1.1379,0.0093,0.0602,0.3118,1.0931,0.0706,0.0,0.1844,0.1026,0.04,,5.0714,0.0084,10.645,0.0,1.1898,0.0762,0.017,47.8685,1.2113,0.3093,0.414,0.309,0.1058,0.455,0.6044,0.6069,0.1161,0.04,0.0147,62.8348,0.7105,0.0865,2476.5038,0.6427,0.167,0.3879,50.7939,469.7712,0.7274,,0.3914,3.1194,0.1305,0.3258,15.1267,,1.2541,68.1409,0.0,,0.0,33.4814,6.33,137.1169,0.6575,7.9557,262.9704,0.182,7.7906,0.3905,4.5889,35.7108,22.9178,19.7121,1.7142,8.1206,2.4896,0.1286,3.977,3761.4009,22.6295,7.8248,1.684,0.5368,2.8921,1.7525,10.1364,,5.9799,0.0,0.0,0.0,7.6372,4.8399,11.0612,0.0141,3.5597,0.0,0.4531,0.9304,293.3678,0.8012,0.7115,0.0,0.1631,0.0914,0.0792,0.0,0.4746,31.775,0.3549,7.612,0.2044,,2076.4303,0.0856,43.9342,0.0,0.1145,326.3177,112.8949,0.2162,9.5408,0.1047,7.5366,1.8473,0.1391,9.944,49.4212,0.2531,29.395,0.0293,0.4501,5.5537,46.5944,0.2716,1.7125,0.8967,2.0062,0.5193,0.0,2.5015,57.2371,114.4222,1.7267,0.6424,0.0,0.0275,
3f834fa7-6d7b-4b85-98c0-5c55d55b6c95,4.7754,0.7886,441.8096,0.0183,0.2956,0.3483,0.0,0.0694,0.0,0.0453,0.0109,0.0655,,0.0163,0.0276,114.0969,0.0,0.4168,0.2097,0.0,6.6895,0.0627,0.09,0.1186,0.0,1.0738,2.7645,1.9395,0.4892,0.0,0.0,163.2885,5.0008,357.4386,0.0405,0.6707,0.0648,0.0137,0.2159,26.0452,284.557,2.9582,,34.3965,0.8609,0.0366,0.0364,3.2497,,0.2827,48.5842,0.0088,,0.3708,12.6733,0.1145,18.9949,0.0239,0.2262,44.2312,0.9619,18.7067,0.0,0.8679,16.9823,5.1126,0.377,0.0358,0.5318,0.5634,11.1141,0.5359,977.8153,42.3429,1.2927,0.8862,0.1406,2.1487,2.4401,12.5344,,11.3587,2.8578,0.0506,0.0,4.5806,5.5953,5.3224,0.0046,0.8543,1.2872,0.1319,2.026,138.3368,0.6996,1.456,1.1124,0.3425,0.0598,0.0207,0.0,0.126,17.1765,0.0216,12.3083,0.2678,,466.0453,0.4952,31.8228,0.0,0.1499,241.4275,27.4909,6.074,5.4353,0.0457,15.3449,0.9916,0.0152,6.3656,9.3459,0.0829,15.2967,0.1697,9.498,0.5165,14.1908,0.6967,0.3605,1.3975,0.5269,1.2355,0.0803,0.1831,26.7542,20.4712,0.9072,0.6661,0.0,0.0541,
408cb583-6dc3-4698-8bd2-e284042bd5ef,1.8142,1.7019,0.5231,0.0138,0.0223,0.5312,0.0492,0.0131,0.0,0.0342,0.0453,0.0,,0.0831,0.0063,5.7875,0.0125,0.0959,0.2831,0.0252,13.2863,0.3347,0.0128,4.8995,0.053,5.745,4.7357,0.395,0.8668,0.1724,0.1335,144.8769,14.9079,2.4625,0.5417,0.287,0.1836,0.0155,0.0864,119.622,501.6527,0.398,,0.5232,2.0858,0.0138,0.0177,0.8387,,2.9467,16.6678,0.02,,1.4409,68.8693,1.5494,18.1605,0.0,0.07,30.1062,1.7714,17.127,0.1611,22.4042,121.3621,8.5998,1.5482,0.0948,0.0,0.513,0.1432,3.3223,431.9899,53.6732,1.8934,2.6464,0.2924,0.1633,0.6253,17.7677,,14.1744,0.0,1.4911,0.0,1.0519,15.3263,7.5598,0.0105,22.1288,0.0,0.1371,0.3579,494.2023,2.0936,7.1767,0.0,0.0251,1.0404,0.0235,0.0,0.181,2.5196,0.0245,53.2838,0.0607,,655.0211,0.3284,18.3531,0.0301,0.0,21.024,123.4197,0.1605,6.1023,0.2333,7.9171,6.7018,0.0689,12.2899,63.9379,0.0,76.1183,0.0062,0.8542,0.5857,213.885,0.4034,0.6611,47.7971,1.3942,7.8866,0.4682,2.3769,334.7814,26.1389,6.5903,1.3783,0.0,0.0204,
495f9eda-b9be-4eef-bae1-766a4bfbd68e,0.2872,0.272,0.2575,0.8226,0.1493,0.3692,0.029,0.1701,0.0,0.6254,0.2281,0.0,,0.0272,5.815,2.0013,0.0,2.5432,150.5729,0.0,23.3101,2.0663,0.015,0.9059,0.0,0.4514,0.5941,0.4232,0.613,0.0,0.1049,0.0,47.6924,1.1403,0.0649,0.9304,0.0541,0.0,0.3565,38.1799,183.4439,1.2398,,0.7309,1.7576,0.0163,0.1426,1.9322,,0.5939,30.6644,0.0,,0.1995,44.2018,0.2916,56.8843,0.0,4.948,146.2614,0.4231,2.7602,0.7595,2.9787,41.2754,19.7631,4.1672,0.0958,0.1777,137.508,2.9636,2.7868,1605.8967,67.4088,3.0478,1.4478,0.2036,0.0888,2.6488,12.8182,,14.6675,0.0563,0.8787,0.0,13.2295,5.4876,5.6925,0.0,4.2346,0.0,0.1469,4.3269,227.4008,1.0027,1.1287,0.1119,0.0935,0.1066,0.0554,0.0,13.5193,11.0511,0.3251,4.1952,0.1789,,1042.9992,0.3871,25.9759,0.0118,0.2004,5.6462,26.3607,0.1548,11.4649,0.2139,3.8143,26.4016,0.2131,15.6158,24.8628,0.0158,25.5357,0.0183,0.4086,0.0288,41.6579,0.1981,1.0172,2.0564,0.6198,0.9619,0.0,0.1904,73.3066,145.1356,2.1441,1.2653,0.0,0.0,
49717f75-0f2d-4e1c-9a12-f1cd7877b80a,0.2209,0.0588,0.0997,0.0,0.1139,0.0972,0.1003,0.1204,0.0,0.0175,0.0441,0.1363,,0.0094,0.0765,0.7075,0.0256,0.0908,1.9171,0.0,21.1246,0.1579,0.013,22.9461,0.0,2.8044,0.2429,0.0183,0.2122,0.2637,0.8475,2.0225,5.5364,0.0897,0.0562,0.0439,0.0,0.0,0.0881,20.517,54.4058,0.2899,,3.656,0.7151,0.0282,0.0241,0.1685,,0.109,3.9038,0.0,,0.7269,8.1195,0.0978,16.6026,0.0,1.4033,14.0848,0.2092,1.6078,0.0329,0.1585,16.091,3.2528,10.8996,0.0276,0.0,54.9486,3.4245,0.3193,209.4239,139.493,0.3855,0.8997,0.0136,0.0128,1.5864,6.5461,,4.7901,0.0,0.0292,0.0,1.7475,1.0735,2.7989,0.0054,0.928,0.1063,0.0,3.1326,50.8896,1.5688,0.247,0.0,0.0,0.0,0.024,0.0,1.7877,5.1949,0.0688,2.42,4.2425,,108.3329,0.2053,26.4626,0.0,0.0,0.3512,13.9277,0.1191,2.1093,0.1058,1.1209,0.7569,0.3161,8.924,7.5912,0.0411,7.263,0.0063,0.3157,0.0249,3.0204,0.1029,1.1683,0.5297,1.0644,0.114,0.0,0.0471,13.8104,38.1248,0.5322,0.3244,0.0,0.0,
4ac693e9-10f3-46b3-9d46-df3af7b0d259,0.4925,28.1428,0.1331,0.0114,0.7021,0.3603,0.4068,12.7744,0.0,0.0849,0.0374,0.5404,,0.0153,0.031,1.9019,0.4559,0.1246,0.0187,0.0208,39.2525,5.2718,3.7136,0.2859,0.5253,1.8675,1.5479,0.0,0.2293,1.069,18.0346,0.6486,24.6831,0.0,0.2581,3.4885,0.8196,29.1479,0.262,59.2715,324.8662,0.8462,,0.5768,2.6271,0.0,0.1903,1.1977,,0.7827,51.8878,0.1655,,0.424,61.2349,1.1813,53.1954,0.1346,6.0931,115.3382,0.1542,8.6305,0.2131,0.7526,11.5694,17.7663,2.2735,0.0,0.0,4.1297,0.1053,2.3563,1516.2411,64.8768,7.763,0.7201,0.0,1.5577,2.1456,22.1683,,32.2783,0.1448,0.3793,0.0,6.8322,9.0442,10.4599,0.0347,3.1715,1.7241,0.7831,1.5967,264.3802,0.5102,3.167,0.0,0.0552,0.0374,0.4861,0.0,0.5829,24.4674,1.044,4.5584,0.2008,,961.7072,0.4905,36.3974,0.0,0.0,6.368,47.2479,0.5309,5.858,0.7288,3.7693,1.0784,0.1851,10.635,20.9325,0.1332,14.3297,0.7391,0.6756,4.6005,185.1571,0.1946,1.4604,0.6386,0.3425,1.2293,1.0538,0.2862,53.2873,72.5487,0.9369,0.9642,0.0,0.1353,
4bf50455-9ab7-4521-a791-089f66d3b877,0.4472,0.2722,0.1221,0.0082,0.4833,0.3213,0.0871,0.3095,0.0,0.1413,0.0753,2.3131,,0.0109,0.0148,7.5814,0.0,0.6222,10.1263,0.0,11.2463,0.8144,0.0452,0.1587,0.0,0.9848,4.574,0.1271,0.6544,0.5084,0.14,6.3887,4.9819,5.2913,0.1625,0.4741,0.0325,0.0,0.1359,40.3466,209.4903,0.7714,,0.32,1.7172,0.0,0.0696,2.0388,,0.6844,25.1983,0.0118,,0.2601,21.4823,0.1751,48.0271,0.128,1.339,59.7176,0.5829,4.9113,0.2661,4.4175,17.3625,6.3295,1.5675,0.0,0.0,10.4032,0.1877,0.8358,892.0561,57.9184,1.8836,0.6718,0.0314,0.0741,2.559,16.9487,,11.4933,0.9112,0.203,0.0,3.8636,6.8246,8.1132,0.0,4.59,0.123,0.691,1.9837,230.5829,1.4767,1.1427,0.032,0.0197,0.1868,0.6519,0.0,0.3596,14.6262,0.0289,7.204,0.1791,,523.0348,0.2625,24.0207,0.0355,0.1003,4.2476,75.1268,4.5967,23.9887,0.2447,4.0817,3.1041,0.0813,11.7948,12.974,0.0158,9.0028,0.3332,0.7741,0.0576,25.5099,0.1785,1.1014,1.7911,1.3534,3.3673,0.0767,1.4157,47.8886,55.6151,1.3192,0.7973,0.0236,0.0,
4d51159f-ab2f-40e3-a363-847c3654431e,200.2898,2.7311,11.2186,0.3095,0.3488,0.4575,0.0751,0.3739,0.0,3.6069,0.088,0.1361,,0.0235,0.0255,33.2136,17.9744,42.0272,1.9944,6.4284,11.924,0.5622,18.5369,7.1199,0.4223,567.9837,1.0939,4.4506,0.4236,0.2632,0.1057,8.1754,13.3259,34.0219,0.1308,0.0877,0.2336,0.1736,0.2493,26.3795,103.3106,0.3473,,5.5826,0.7951,15.2094,0.0751,0.621,,1.2435,18.4151,1.2126,,0.7726,11.6221,2.0559,33.8606,9.9146,1.8519,44.9888,0.1803,3.9577,0.164,0.3503,7.9141,3.8065,28.6998,0.2068,0.1535,0.5716,0.6156,1.2183,736.2226,28.9703,2.4921,0.2046,3.4633,131.0103,1.9257,12.326,,25.7592,0.0973,0.3795,0.0,2.0314,10.0556,6.3207,0.0214,1.9765,0.2123,0.1649,1.3898,82.932,4.4781,0.5939,0.0,3.8642,0.4605,0.4309,0.0,0.7177,8.4103,0.3307,4.9023,0.9274,,355.4415,0.4099,116.1112,0.0,0.1731,18.3752,31.002,0.2377,6.3583,0.3695,2.0512,0.9158,0.1665,14.1035,13.1099,0.0137,8.5779,0.1991,4.1844,1.5155,13.0574,1.061,2.4814,1.0575,1.1517,1.0679,0.053,7.1184,14.6768,18.2794,0.85,1.2277,0.0,0.0833,
4da999a0-ef41-4a0b-b1d1-446b39cc855a,0.0353,0.0376,0.5022,8.2702,0.2331,0.1421,0.0641,0.2394,0.0,0.0,0.1261,0.3099,,0.0662,0.0815,0.7379,0.0,0.7859,3.0857,0.0,12.6367,0.5509,0.3494,0.0251,0.1841,0.6914,2.4409,0.2692,1.8081,0.6743,0.3676,0.4262,12.1428,0.0,0.0359,0.2058,0.0479,0.0,0.1878,38.9727,139.7563,2.4093,,0.2779,1.8284,0.1083,0.0962,1.2592,,2.7072,48.5371,0.0391,,0.0401,21.0781,0.7298,18.4122,0.0,2.2906,55.6153,0.5409,6.9445,0.168,0.2123,17.6913,16.8919,1.8378,0.053,5.5038,3.9376,1.8881,0.5293,675.5649,132.2031,1.1652,0.3203,0.0,0.3439,1.8905,11.4268,,7.7294,0.6852,0.1122,0.0,2.856,1.7722,3.4805,0.0,1.6517,1.0875,0.0812,4.8622,162.2172,1.27,0.1866,0.0,0.1252,0.059,0.2606,0.0,7.3033,9.3339,0.1199,3.7761,0.5147,,623.5214,0.1243,14.3314,0.0261,0.0,2.7554,30.3742,0.3805,3.1237,0.0676,7.5626,0.6744,0.0224,30.7763,18.3178,0.0525,10.3015,0.0769,0.1453,0.2545,24.2748,0.1096,0.4737,0.2084,0.1246,0.3328,0.0509,0.6318,27.6458,29.7098,4.8988,0.5702,0.0,0.3466,
4f608829-ffc4-4527-886e-6bc764ab29f5,0.0,0.2398,0.0478,1.5837,0.115,0.1617,0.0292,0.1402,0.0,0.0407,0.0391,0.194,,0.0,0.0074,1.019,0.0149,0.8785,0.2959,0.0,12.5572,0.3528,0.2273,0.1369,0.0105,0.0583,0.5723,0.0213,0.3706,0.3071,0.0529,0.0906,9.4088,0.6266,0.109,0.0,0.2616,0.0,0.1368,22.6623,203.9633,0.4727,,0.023,0.4743,0.0493,0.0631,1.4035,,0.9066,23.1778,0.0,,0.0244,20.3541,0.0918,26.735,0.0,1.4402,56.5739,0.6366,1.3269,0.3061,0.6635,10.5959,6.5107,0.247,0.0965,0.3581,28.0949,0.0945,0.6649,930.5794,132.6574,1.9717,0.8089,0.0316,0.1641,2.1443,13.3749,,23.0922,0.0095,0.0,0.0,4.7264,3.5295,4.7359,0.0,2.0587,0.2476,0.7104,4.2112,176.6693,2.0571,0.2484,0.0,0.0,0.0,0.1117,0.0,38.0351,9.2139,0.0728,4.1854,4.868,,582.8515,0.0881,13.0645,0.0,0.0,13.7571,57.322,0.6586,9.3383,0.0308,5.5349,1.6024,0.1431,5.0049,21.7621,0.0319,4.469,0.1696,0.3382,0.0,21.0504,0.0998,1.3365,1.1862,0.1608,0.2921,0.0154,0.6166,28.5906,36.7339,115.0934,0.4249,0.0,0.2671,
4fba3deb-db94-44b5-a0f2-a575d270779e,0.0,0.0,0.0973,1.57,0.153,0.0494,0.0595,0.0159,0.0,0.0207,0.3035,0.0539,,0.0056,0.0227,0.8384,0.0,0.0414,0.4379,0.0,7.9397,0.3084,0.0,1.5093,0.0107,0.0356,0.8769,0.0108,0.419,0.2083,0.0179,0.316,4.4714,0.2126,0.0111,0.0,0.0,0.0187,0.0696,11.8129,38.6967,0.481,,0.0937,0.7509,0.0,0.0464,1.029,,0.1107,11.2629,0.0363,,0.1487,8.1285,0.0748,20.0456,0.0,1.0898,17.951,0.0225,0.6659,0.3504,0.0402,12.2565,2.1233,0.9774,0.0,0.0,35.9498,1.1155,0.3143,263.8036,68.7836,0.6617,0.9177,0.0,0.0759,0.9919,3.4178,,8.0931,1.8477,0.0,0.0,1.1533,1.1652,1.712,0.0,0.6589,0.0,0.1506,4.9496,41.2475,0.7298,0.2661,0.0,0.0,0.0,0.4263,0.0,22.2434,6.522,0.1333,2.7412,13.4677,,146.0736,0.0896,21.6388,0.0121,0.0,0.1514,25.1961,0.1058,9.0826,0.0627,1.3528,0.7067,0.052,7.5397,10.8165,0.0487,3.6601,0.3901,0.2544,0.0295,2.737,0.2032,1.2015,0.161,0.0385,0.2409,0.0157,0.5299,8.2078,11.9599,6.2528,0.1762,0.0,0.0247,
521e2140-ae5b-456f-8699-97398d009687,0.0801,5.7629,0.2467,0.2965,0.2976,0.5039,0.0728,2.1156,0.0,3.9514,0.0244,3.0335,,105.5525,0.1018,25.8561,0.0,92.2624,0.3184,0.0,29.9911,2.0865,4.5697,0.2559,0.222,6.1329,2.1885,0.0399,0.7183,0.3189,31.4013,0.0645,37.1846,23.4264,0.0679,22.0237,0.2717,0.1377,0.5968,76.7637,1518.02,1.0938,,0.2868,8.8003,0.0,0.2009,3.7235,,19.4537,33.0465,0.0148,,0.0304,15.8052,0.3295,34.9208,0.0803,4.3946,169.2552,0.3518,0.6116,0.3814,16.9198,29.2316,12.4465,2.4792,0.1002,102.407,0.1432,0.0706,0.6715,2171.1394,44.8586,2.4047,0.4627,0.0,0.3903,11.7931,24.7564,,54.5796,0.0943,0.2122,0.0,5.0712,12.056,2.4561,0.0388,3.7786,0.9258,0.7193,0.8253,317.1815,0.9132,0.9773,0.0,0.0,0.1339,0.1392,0.0,0.1269,17.4511,0.2993,2.2205,0.0899,,1276.099,0.1411,30.822,0.0,0.0,13.1354,53.0027,0.3887,28.2433,0.9591,7.349,0.5325,0.1147,25.0978,90.0644,0.0596,24.9162,0.0092,0.2748,0.1806,64.3867,0.0746,0.2913,0.473,0.2712,0.4715,0.0385,0.8708,51.9926,53.6234,0.4634,0.353,0.0296,0.9684,
53886143-c1c6-40e9-88e6-e4e5e0271fc8,0.0648,1.3456,0.1169,1.4959,0.1515,0.1303,0.0588,0.0628,0.0,0.0,0.032,0.0533,,0.011,12.684,2.2055,0.015,0.3851,206.3628,0.0,20.2414,0.5104,0.1526,0.023,0.0,0.1175,0.5697,0.0644,0.4147,0.1031,0.0,3.2973,20.9897,1.7882,0.0329,7.2266,0.0549,0.0185,0.1378,20.0147,166.2084,0.6801,,0.2086,0.6582,0.0,0.0459,2.7055,,0.6026,35.2937,0.012,,0.4416,13.219,0.2071,42.5277,0.0,4.5468,76.3917,0.2565,2.4348,0.2697,0.4824,27.2397,8.2708,0.0829,0.0486,0.1803,169.1416,0.9898,0.5935,1225.6041,74.9937,2.5604,0.3472,0.0159,0.2554,4.0997,6.3262,,7.0011,1.2286,0.2401,0.0,4.1506,1.0827,5.6926,0.0,1.2995,0.0,0.1192,61.6698,115.3066,0.8066,0.8558,0.0,0.04,0.2435,0.0703,0.0,192.5307,11.5474,0.11,7.8465,3.0507,,623.6415,0.1647,25.5549,0.0,0.1017,1.1422,32.9255,0.4015,6.0742,0.2171,2.5073,0.8608,0.0103,8.6917,28.1562,0.0161,19.2057,2.4798,0.3258,0.2335,26.3845,0.1206,0.7002,0.6531,0.4288,1.4574,0.0311,0.6486,30.185,27.1142,1.9439,0.6499,0.0,0.0,
546248b0-22a0-4b70-a437-76fb0a238a0d,0.0,108.3899,0.0973,0.039,0.063,0.3458,0.5551,0.0,0.0,0.8208,0.0406,13.0315,,0.0,0.0176,20.4465,0.0353,0.7343,32.7114,0.0,36.0465,0.3069,0.036,0.0,0.0,0.6926,1.3906,0.1519,0.489,0.851,7.1997,0.0,43.4761,2.2328,0.3108,0.0405,0.5955,0.0,0.4063,67.4938,153.9592,1.5238,,0.1093,0.1753,0.1172,0.0832,2.4735,,3.1441,24.94,0.0,,2.9221,27.2682,5.5486,64.8868,0.0,1.8421,82.6535,0.0,3.9291,0.2727,0.2923,10.8155,12.8605,0.2282,0.1146,0.0,4.1233,0.0898,3.7503,1235.6089,103.6602,6.5968,0.6615,0.0,0.1417,8.3682,11.7572,,3.2003,0.1123,0.0,0.0,3.2427,13.4828,7.4384,0.0296,1.8588,0.0,0.2461,5.894,330.285,2.0142,0.7452,0.0,0.0825,0.0638,0.1658,0.0,0.3762,14.6254,0.2594,8.3671,0.8566,,807.3136,0.0598,66.2912,0.0283,0.0,40.8488,37.8161,0.1647,6.4121,0.0,3.9041,0.6979,0.2186,7.0396,23.5766,0.1515,12.4768,1.3046,0.5937,0.0,11.3031,0.2845,1.808,1.1646,2.27,0.268,0.0734,0.0651,53.7187,184.9289,0.673,1.2711,0.0,0.0,
56033839-35d5-4d72-8b8c-400cb345263d,0.1428,1.1869,0.0121,209.0245,0.1415,0.0718,0.1038,0.429,0.0,0.0542,0.1368,0.0627,,0.0,4.2681,1.0786,0.0,0.3686,3.5841,0.0,17.6604,0.3664,0.0942,1.0338,0.0093,0.1865,3.0679,0.1042,0.2926,0.0455,0.0313,0.6553,8.1635,0.1856,0.0194,0.3331,0.0194,0.0,0.1976,9.8641,65.776,0.15,,0.0204,0.7117,0.1461,0.0342,4.6387,,0.306,12.3561,0.0,,0.0271,8.0309,0.3981,17.8827,0.0,2.1816,25.7577,0.0934,1.4533,0.102,0.1522,12.6566,4.016,0.6582,0.0143,0.3181,70.6395,0.0839,0.3555,447.9765,152.2423,1.0659,0.2356,0.0,0.3048,1.5628,4.7363,,2.296,0.0,0.242,0.0,1.4301,3.3005,3.4034,0.0221,1.1669,0.11,0.0394,4.8038,58.0466,0.9068,0.1394,0.0143,0.0044,0.0,0.0496,0.0,1.4573,4.2429,0.1552,1.2149,13.8711,,301.0461,0.0335,19.2871,0.0,0.0,2.7912,18.1799,0.1078,3.8888,0.0547,1.2239,1.8032,0.1726,3.2655,12.3091,0.1558,3.6222,0.1735,0.222,0.0772,16.6333,0.0709,1.7517,0.1827,0.0841,0.1356,0.0549,0.1096,6.2416,12.2319,0.7393,0.3775,0.0,0.3236,
5700c1b3-922a-4401-8ab8-89028908d696,58.2689,8.7004,0.4448,0.0362,0.8303,0.3215,0.871,8.1355,0.0,0.0449,0.2888,0.0195,,0.1997,0.082,58.9926,0.9202,1.2575,0.401,2.9586,12.3649,0.8394,1.3721,371.0659,0.1042,50.29,12.544,13.5616,0.4092,0.113,0.9535,28.7354,10.5069,27.2177,0.9391,0.8845,0.0481,0.1423,0.1889,158.54,209.9456,1.7522,,10.6217,0.9079,24.6215,0.0348,3.7828,,0.6807,45.1857,0.2756,,0.3968,19.6938,0.2028,40.7474,0.0,3.2316,65.0958,11.242,5.0982,0.2113,3.7314,20.505,10.929,8.3636,0.2486,0.0,0.4316,0.1669,2.1018,942.0744,112.2728,2.1494,2.5772,0.2091,4.5954,5.0997,35.0475,,15.323,0.4908,0.1128,0.0,2.9438,15.3697,7.2591,0.0,2.6643,0.2735,0.6701,4.8686,223.4234,1.26,0.8805,0.0,0.1095,41.1402,0.3855,0.0,0.4747,12.0648,0.3858,5.6284,0.3186,,632.477,0.2779,106.0768,0.0,31.4367,45.0405,73.1326,1.6649,9.5062,0.612,3.87,1.917,0.1806,9.3681,33.4035,1.4965,9.1621,0.2035,15.2286,0.8001,13.9642,6.0842,3.5538,1.1003,0.209,1.1972,1.3132,2.2092,44.6777,51.589,0.7235,0.8342,0.1049,0.0804,
57af5c72-0d60-4a6b-b1b4-ec6dab90f80f,0.4333,2.4465,0.2024,0.8846,0.9655,0.7192,0.1575,0.7136,0.0,0.1369,3.0172,1.2123,,2.3117,0.01,3.1845,0.0401,3.1458,0.1812,0.0403,73.4447,2.1358,0.0408,27.18,0.0,2.9073,3.5808,0.1149,2.1638,0.2069,13.5823,0.8021,79.0208,0.0,0.1175,1.6076,0.0294,0.0,0.3457,41.1919,798.2768,1.7288,,0.9302,0.838,0.0222,0.4013,4.3517,,2.1745,120.564,0.016,,0.0,42.421,0.4009,157.1078,0.0,12.2784,507.1563,0.4103,6.0742,0.6187,1.2197,41.3356,36.614,8.8008,0.0867,0.2413,9.0618,0.1273,1.9661,7221.5737,49.9991,6.3933,1.9298,0.2552,2.0702,9.6441,28.8814,,14.4883,0.3186,0.3212,0.0,21.9525,12.7867,15.9656,0.0504,3.9228,0.1668,0.6781,2.118,398.7047,1.7069,1.6557,0.0217,0.0735,0.3981,0.0753,0.0,2.2257,36.1327,0.206,7.1475,0.3401,,3877.6997,0.4917,76.9604,0.0,0.136,1.2025,137.1549,0.5838,20.7102,0.2489,6.9697,1.1516,0.3444,15.2365,111.1778,0.0859,21.617,0.0844,0.3368,0.1562,34.9866,0.1614,3.5937,1.2361,0.714,3.3243,0.0416,1.034,155.98,150.9084,7.1103,1.9511,0.0,0.1636,
58090433-d8d1-4499-a235-810c3e9d5b74,0.0,0.1791,0.3687,0.0572,0.6011,0.0,0.0509,0.0271,0.0,0.0708,0.5835,0.584,,0.0,16.0688,8.4619,0.0,0.0567,1.4293,0.0,34.8011,0.0346,0.0,0.0,0.0183,0.0,2.0744,0.0,0.0717,0.1783,0.6448,1.3753,0.7656,0.5459,0.038,0.0297,0.5318,0.0,0.1192,11.4659,27.4161,0.5882,,0.1203,0.3122,0.0,0.0,0.9992,,0.0,29.9517,0.0,,0.1592,13.2252,0.032,3.2698,0.0,14.8788,25.8963,0.8681,0.4117,0.0,0.0,6.6535,3.9802,3.4425,0.0,0.0,6.5295,0.0,0.0439,13.2103,30.2793,0.1243,0.0231,0.0,0.078,6.8334,5.9795,,5.8639,0.033,0.0,0.0,0.2244,1.0799,0.2999,0.0109,0.2272,0.0,0.0258,4.5127,5.5172,0.6658,3.0291,0.0,0.0173,0.3744,0.0,0.0,35.0867,3.3085,0.0761,1.083,1.822,,4.0308,0.285,22.5959,0.0,0.0,0.8746,3.2963,0.0604,0.2542,0.0,0.0,3.5831,0.0534,5.1524,9.5126,0.0278,6.6698,0.167,0.4611,0.0505,28.2063,0.1391,0.1149,0.1929,0.0989,0.0077,0.0,0.0239,17.6107,1.6652,0.6787,0.0,0.0,0.0,
